Date,open,high,low,close,volume
2020-07-29,18342.6624599359,18690.626246438747,17447.8984375,17447.8984375,4763020
2020-07-30,17447.89834702827,18342.66236482459,17199.35278652929,18243.244140625,4489560
2020-07-31,18193.533825311635,18243.242934123962,17597.02451956371,17944.98828125,1892042
2020-08-03,18044.407918526787,18143.826143973216,17398.189453125,17398.189453125,1424372
2020-08-04,17398.190231110726,18243.245185193246,17398.190231110726,17845.572265625,1938496
2020-08-05,17944.989040492957,17994.69815140845,17447.89793133803,17646.734375,1134272
2020-08-06,17795.86183571681,18193.534725900423,17497.607168079096,17597.025390625,1704515
2020-08-07,17845.571076044616,17994.698410941925,17447.898182985125,17547.31640625,1303632
2020-08-10,17447.897682510506,17895.279674369747,16901.097470238095,17746.15234375,1668909
2020-08-11,18143.82484266493,19138.007025824652,17795.861078559028,17895.279296875,6417142
2020-08-12,15956.625,16652.552570093456,15757.788551401869,15956.625,10458600
2020-08-13,16105.752465820313,16254.879803466798,15459.534002685548,15906.916015625,4192564
2020-08-14,15807.497411958204,16304.588525541794,15708.079189241485,16056.04296875,3397768
2020-08-18,15906.915118243243,15956.624227987753,14614.478264885978,14713.896484375,3387147
2020-08-19,14713.897332702021,15111.570233585859,14614.479107481062,14763.6064453125,1845499
2020-08-20,15161.279554713285,15857.207140831271,14962.443101536717,15061.861328125,4419568
2020-08-21,15360.115746670082,15807.497758709016,15111.57018442623,15161.279296875,2552129
2020-08-24,14912.733988242575,15360.116007889852,14614.479308477723,15061.861328125,1408164
2020-08-25,15310.406123584142,15509.242566747573,15161.27879121157,15360.115234375,1618028
2020-08-26,15210.98840932377,15310.406634221312,14962.442847079918,15161.279296875,1344497
2020-08-27,15210.988458806818,15210.988458806818,14713.897332702021,14763.6064453125,1436286
2020-08-28,14813.315050093439,15111.569715531561,14763.605939187084,14962.4423828125,1163874
2020-08-31,15161.279554713285,15360.116007889852,14962.443101536717,15061.861328125,1848894
2020-09-01,15061.861328125,15459.534234478137,14962.443101536717,15061.861328125,1680696
2020-09-02,15161.279883446632,15459.53456967837,15061.86165470272,15310.4072265625,1699697
2020-09-03,15409.824559771825,15807.497451636906,15210.988113839287,15658.3701171875,2245919
2020-09-04,15061.860446068547,15509.242439516129,15012.151335685483,15409.82421875,1703908
2020-09-07,15459.53432391827,16453.716595552884,15210.988756009616,16155.4619140625,5718522
2020-09-08,16652.552653987233,17249.062002786777,16254.879754787538,16304.5888671875,6695614
2020-09-09,16056.043558881325,16702.26203029141,16006.334445695935,16205.1708984375,2422284
2020-09-10,16553.13318536932,16702.26051136364,16006.332990056819,16404.005859375,2251430
2020-09-11,16553.13450909515,17050.225635494404,16453.716283815298,16652.552734375,4152833
2020-09-14,16851.389089209402,17447.8984375,16652.552639779202,17447.8984375,4671578
2020-09-15,17348.481121684228,17398.190236646074,16901.099087027615,17099.935546875,2311782
2020-09-16,17298.77028508772,17597.02494517544,16801.67918494152,17000.515625,2899855
2020-09-17,17099.93474813433,17099.93474813433,16553.13450909515,16652.552734375,1919715
2020-09-18,16801.679434742648,17000.515877757352,16602.842991727943,16901.09765625,1624404
2020-09-21,17000.516844951922,17000.516844951922,15956.625459735576,16155.4619140625,2325709
2020-09-22,15956.625310867163,16056.043537103094,15360.115953451566,15459.5341796875,2176110
2020-09-23,15608.660788329287,15708.079009911002,14863.024126466424,15360.115234375,1450764
2020-09-24,14912.7333984375,15558.951845703124,14912.7333984375,14912.7333984375,2119321
2020-09-25,14863.024576302914,16155.461495981428,14564.76990253095,15558.9521484375,3985539
2020-09-28,15658.3701171875,15906.915674603175,15459.53367125496,15658.3701171875,1716462
2020-09-29,16105.752596003134,16155.461708953762,15757.788805348746,15857.20703125,1361498
2020-10-05,15608.661466496866,16105.752596003134,15459.534127644985,15857.20703125,1253093
2020-10-06,16006.334631309148,16006.334631309148,15608.661721214512,15757.7890625,947674
2020-10-07,15558.951768319817,15807.497323724288,15509.242657238923,15708.0791015625,647220
2020-10-08,15857.20643480518,16056.042879128758,15708.0791015625,15708.0791015625,957382
2020-10-12,16056.042842158564,16404.00661892361,15956.624620225693,16105.751953125,2023191
2020-10-13,16304.588785046728,16304.588785046728,15757.788551401869,15956.625,958363
2020-10-14,15956.624916028064,15956.624916028064,15608.6611328125,15608.6611328125,817626
2020-10-15,15509.242782738096,15807.497451636906,15360.11544828869,15658.3701171875,1018059
2020-10-16,15708.079565429689,16056.043353271485,15608.661340332032,15906.916015625,1385481
2020-10-19,16155.46230529406,16453.716994007184,15956.62584615198,16006.3349609375,1639137
2020-10-20,16006.334370101882,16254.879934855016,15509.243240595611,15857.20703125,1127081
2020-10-21,15956.625257151254,16056.043483052508,15757.788805348746,15857.20703125,771119
2020-10-22,16006.334370101882,16056.043483052508,15757.788805348746,15857.20703125,824959
2020-10-23,15906.915804140126,15906.915804140126,15509.242909036624,15608.6611328125,851059
2020-10-26,15558.9520654616,15608.66117749183,15061.860945159313,15210.98828125,1445072
2020-10-27,15161.279554713285,15409.825121183994,15012.152214830858,15061.861328125,921248
